date,Area_name,Diff_Altitude,Water_level,flood_level,Flood_Risk_Class
31-07-2021,Meghalaya,30.04384927,10.21819817,13.0176209,Low
31-08-2021,Meghalaya,258.5809135,8.720991029,23.71630073,Low
30-09-2021,Meghalaya,93.94894231,18.01101256,12.5430161,High
31-10-2021,Meghalaya,99.61667441,0.647664248,21.77075996,Low
30-11-2021,Meghalaya,254.3168321,13.118285,19.56602533,Low
31-12-2021,Meghalaya,131.8738163,16.61178694,20.8373932,Low
31-01-2022,Meghalaya,290.8805507,14.48380935,13.04622931,High
28-02-2022,Meghalaya,74.39070714,4.234336458,13.32142757,Low
31-03-2022,Meghalaya,95.53314139,14.73380729,15.25297957,Low
30-04-2022,Meghalaya,64.54080508,6.194702002,17.44583706,Low
31-05-2022,Meghalaya,189.2160465,0.19088611,10.192767,Low
30-06-2022,Meghalaya,242.5052427,4.284439948,11.46653706,Low
31-07-2022,Meghalaya,291.9036375,17.45848935,14.78684447,High
31-08-2022,Meghalaya,83.06065924,11.49015733,22.43400616,Low
30-09-2022,Meghalaya,223.3560271,4.604203288,18.65658307,Low
31-10-2022,Meghalaya,242.8461417,6.87740868,18.4210222,Low
30-11-2022,Meghalaya,49.99229505,4.869894065,15.07583265,Low
31-12-2022,Meghalaya,176.4367564,11.93548565,20.97161153,Low
31-01-2023,Meghalaya,53.65915274,17.60281196,15.307231,High
28-02-2023,Meghalaya,241.184647,0.885590816,19.03361144,Low
31-03-2023,Meghalaya,203.957243,6.718339929,14.52699367,Low
30-04-2023,Meghalaya,221.769232,5.466613955,21.62739809,Low
31-05-2023,Meghalaya,252.1995275,6.702028144,15.42127308,Low
30-06-2023,Meghalaya,293.6951257,0.038595532,16.73283362,Low
31-07-2023,Meghalaya,172.9846571,1.692603528,14.76279251,Low
31-08-2023,Meghalaya,195.1613923,19.58696144,24.45769763,Low
30-09-2023,Meghalaya,125.9163378,3.50526818,20.23703041,Low
31-10-2023,Meghalaya,202.2732623,16.45453952,11.31309714,High
30-11-2023,Meghalaya,49.2316819,0.104313514,16.36924242,Low
31-12-2023,Meghalaya,289.0757334,4.07597861,23.99927111,Low
31-01-2000,Mizoram,123.8015142,14.99769464,19.5504055,Low
29-02-2000,Mizoram,219.0798731,4.137104698,21.97901298,Low
31-03-2000,Mizoram,177.5813218,17.38237748,15.31161483,High
30-04-2000,Mizoram,105.4555258,13.09981916,13.24011078,Low
31-05-2000,Mizoram,59.59372856,12.147634,23.06286285,Low
30-06-2000,Mizoram,281.381634,12.57875872,13.91366524,Low
31-07-2000,Mizoram,240.6145476,17.04521909,19.97348096,Low
31-08-2000,Mizoram,67.79631896,14.78587299,18.36766126,Low
30-09-2000,Mizoram,286.0327805,15.11999615,16.41522887,Low
31-10-2000,Mizoram,21.4602589,3.874819851,11.74883981,Low
30-11-2000,Mizoram,259.51536,7.447497417,18.35215685,Low
31-12-2000,Mizoram,196.0635278,8.150902539,13.6541585,Low
31-01-2001,Mizoram,296.8421534,3.400304346,15.97871863,Low
28-02-2001,Mizoram,157.4601875,5.965384442,10.72768408,Low
31-03-2001,Mizoram,258.8895809,9.540863785,16.29346737,Low
30-04-2001,Mizoram,240.2589479,18.16747956,22.44486941,Low
31-05-2001,Mizoram,153.9271704,5.999246181,13.43752361,Low
30-06-2001,Mizoram,184.7061153,18.84646126,21.15980596,Low
31-07-2001,Mizoram,236.3526712,7.401703845,14.88012042,Low
31-08-2001,Mizoram,243.4361413,17.56636905,11.04773365,High
30-09-2001,Mizoram,151.2477289,12.57646938,11.55952923,High
31-10-2001,Mizoram,37.5410571,11.40366673,18.30603404,Low
30-11-2001,Mizoram,110.4892655,11.99518666,19.97318241,Low
31-12-2001,Mizoram,261.9472425,0.78481667,17.53164,Low
31-01-2002,Mizoram,109.9394213,10.31305711,21.56777013,Low
28-02-2002,Mizoram,107.7485525,18.84713142,19.19516842,Low
31-03-2002,Mizoram,147.5759583,5.50324991,12.34732114,Low
30-04-2002,Mizoram,183.876223,15.48328941,20.53528446,Low
31-05-2002,Mizoram,255.8025996,13.73087611,19.85072387,Low
30-06-2002,Mizoram,239.3593647,5.635938293,20.31950853,Low
31-07-2002,Mizoram,242.8446458,5.964189135,19.05565348,Low
31-08-2002,Mizoram,131.3220027,6.387558195,18.84564236,Low
30-09-2002,Mizoram,155.1744249,18.48176219,24.56813429,Low
31-10-2002,Mizoram,55.51701901,4.152942413,18.53055852,Low
30-11-2002,Mizoram,124.8112364,1.38405863,15.89997291,Low
31-12-2002,Mizoram,123.0070625,12.09060294,22.51036883,Low
31-01-2003,Mizoram,292.5588478,14.46499414,16.02489347,Low
28-02-2003,Mizoram,278.9710953,4.853287238,16.63177508,Low
31-03-2003,Mizoram,55.62890696,11.04491295,14.85744577,Low
30-04-2003,Mizoram,198.4055069,6.88873709,23.57590988,Low
31-05-2003,Mizoram,86.86787432,12.11070378,17.88090412,Low
30-06-2003,Mizoram,75.95775451,12.03208878,13.18518822,Low
31-07-2003,Mizoram,110.5567401,13.90504222,13.72559446,High
31-08-2003,Mizoram,198.9431423,3.717527115,23.26679203,Low
30-09-2003,Mizoram,239.1815359,16.77855344,22.98470299,Low
31-10-2003,Mizoram,245.4935383,19.06720789,15.99736459,High
30-11-2003,Mizoram,250.2823816,5.344244519,11.63186529,Low
31-12-2003,Mizoram,14.71436871,6.619343933,16.8847612,Low
31-01-2004,Mizoram,160.5962423,18.15269488,15.16998604,High
29-02-2004,Mizoram,262.8144043,19.90156371,12.27939509,High
31-03-2004,Mizoram,144.021903,13.49483818,10.72824251,High
30-04-2004,Mizoram,295.3957964,10.55304404,17.67015994,Low
31-05-2004,Mizoram,85.25819744,0.333880214,22.60044772,Low
30-06-2004,Mizoram,294.3972705,10.51856417,20.13573413,Low
31-07-2004,Mizoram,279.4914757,6.69850226,16.89412306,Low
31-08-2004,Mizoram,88.84951259,3.361669158,12.62082237,Low
30-09-2004,Mizoram,191.2739698,9.124408744,19.60883297,Low
31-10-2004,Mizoram,117.1030674,11.01084743,15.4711993,Low
30-11-2004,Mizoram,124.1763067,14.31242891,13.31576434,High
31-12-2004,Mizoram,146.7506507,17.50813986,11.05827677,High
31-01-2005,Mizoram,299.902455,10.67139352,23.88228074,Low
28-02-2005,Mizoram,87.02832095,17.44928693,21.0278513,Low
31-03-2005,Mizoram,252.5357753,8.707073586,22.02344663,Low
30-04-2005,Mizoram,155.471295,18.09965764,11.76084606,High
31-05-2005,Mizoram,23.51500864,7.950396376,12.38498051,Low
30-06-2005,Mizoram,156.2296086,14.97397576,20.93979241,Low
31-07-2005,Mizoram,72.11836599,0.490198291,13.61657813,Low
31-08-2005,Mizoram,258.2325797,15.78317926,15.9778079,Low
30-09-2005,Mizoram,244.2414794,17.00798862,11.36769538,High
31-10-2005,Mizoram,71.65155241,14.1678947,16.95245835,Low
30-11-2005,Mizoram,154.3806891,14.84611946,12.49008509,High
31-12-2005,Mizoram,252.9059592,0.451983587,11.47552185,Low
31-01-2006,Mizoram,181.3572739,9.001636474,17.12180744,Low
28-02-2006,Mizoram,242.616964,18.17872518,22.75172081,Low
31-03-2006,Mizoram,155.2145887,6.452451648,13.21870374,Low
30-04-2006,Mizoram,263.3711642,18.01999867,16.98251075,High
31-05-2006,Mizoram,115.696977,2.868590301,21.82149269,Low
30-06-2006,Mizoram,88.28543513,19.94021237,20.29566365,Low
31-07-2006,Mizoram,38.03981003,10.20634852,22.91621979,Low
31-08-2006,Mizoram,14.20363204,18.80420505,18.04698059,High
30-09-2006,Mizoram,200.0186927,1.401796199,16.53111514,Low
31-10-2006,Mizoram,261.2447114,10.41592313,13.77052735,Low
30-11-2006,Mizoram,214.9957672,2.56907069,22.34076425,Low
31-12-2006,Mizoram,61.18784099,17.70692313,23.88549837,Low
31-01-2007,Mizoram,293.085578,7.293614662,12.18959565,Low
28-02-2007,Mizoram,299.1116129,17.96303266,24.68948696,Low
31-03-2007,Mizoram,7.495594539,11.57528499,11.02952153,High
30-04-2007,Mizoram,108.4772233,15.12012975,13.40645495,High
31-05-2007,Mizoram,189.5838986,8.577117219,24.95275221,Low
30-06-2007,Mizoram,194.0534481,10.64293455,13.12542693,Low
31-07-2007,Mizoram,291.991657,4.6739545,10.89199399,Low
31-08-2007,Mizoram,100.2517039,1.668665315,22.01860633,Low
30-09-2007,Mizoram,97.39004479,9.094446993,16.17097872,Low
31-10-2007,Mizoram,289.4657971,8.224845117,11.41572925,Low
30-11-2007,Mizoram,32.72567796,0.295969728,19.14186584,Low
31-12-2007,Mizoram,78.4293354,5.688335861,24.26134179,Low
31-01-2008,Mizoram,286.5488256,10.70624763,14.59869928,Low
29-02-2008,Mizoram,237.0614901,6.843830917,23.25459848,Low
31-03-2008,Mizoram,295.3090133,2.606786206,21.54590281,Low
30-04-2008,Mizoram,272.3641327,10.42495283,15.21626194,Low
31-05-2008,Mizoram,227.1472978,11.13529937,14.36186753,Low
30-06-2008,Mizoram,235.8238235,9.429595596,12.07342587,Low
31-07-2008,Mizoram,225.3329858,9.649278228,10.05567047,Low
31-08-2008,Mizoram,30.64725828,14.42688123,16.07016602,Low
30-09-2008,Mizoram,271.446596,15.40867644,20.95040914,Low
31-10-2008,Mizoram,42.64862728,3.633681647,16.14951317,Low
30-11-2008,Mizoram,8.300933578,13.48172175,22.35748033,Low
31-12-2008,Mizoram,124.8243668,18.9367897,10.60716655,High
31-01-2009,Mizoram,111.9979509,7.31372676,10.34517551,Low
28-02-2009,Mizoram,30.02269481,1.658652378,15.09507326,Low
31-03-2009,Mizoram,237.1796226,13.78705289,22.87733917,Low
30-04-2009,Mizoram,86.91848386,11.85311658,23.54890662,Low
31-05-2009,Mizoram,36.948651,15.3546317,11.97472347,High
30-06-2009,Mizoram,85.09564183,13.45501847,13.43968964,High
31-07-2009,Mizoram,33.58331575,11.78561101,21.73875797,Low
31-08-2009,Mizoram,99.18318382,19.38591266,18.81014304,High
30-09-2009,Mizoram,162.4580017,9.530382494,21.46083353,Low
31-10-2009,Mizoram,36.38428148,4.97877582,21.62042406,Low
30-11-2009,Mizoram,214.6942534,4.22084181,16.301826,Low
31-12-2009,Mizoram,33.71864442,13.96390031,10.86154496,High
31-01-2010,Mizoram,195.1636224,0.467901076,14.90616974,Low
28-02-2010,Mizoram,269.3847772,4.055030323,21.72111566,Low
31-03-2010,Mizoram,287.6318307,16.85286028,13.65538442,High
30-04-2010,Mizoram,196.1003413,16.76373973,21.89753089,Low
31-05-2010,Mizoram,44.0855397,7.220133125,14.69778594,Low
30-06-2010,Mizoram,214.6059965,3.212427914,19.61285616,Low
31-07-2010,Mizoram,130.1994321,16.37291509,22.95351698,Low
31-08-2010,Mizoram,108.2574116,9.848216016,14.70186166,Low
30-09-2010,Mizoram,138.350913,6.136955723,20.30442368,Low
31-10-2010,Mizoram,209.7778622,9.636775318,22.92188552,Low
30-11-2010,Mizoram,197.7362449,15.31347576,14.45141613,High
31-12-2010,Mizoram,268.7904408,17.64755013,18.97703501,Low
31-01-2011,Mizoram,166.1967102,4.75083361,11.97775985,Low
28-02-2011,Mizoram,186.2240621,13.94697161,13.72028535,High
31-03-2011,Mizoram,219.2448712,10.37980431,13.08650802,Low
30-04-2011,Mizoram,3.660623292,4.596374568,11.75285889,Low
31-05-2011,Mizoram,96.67309389,3.683754822,20.65669768,Low
30-06-2011,Mizoram,153.5489508,4.369417756,23.64206355,Low
31-07-2011,Mizoram,85.08648758,4.997087873,10.42849055,Low
31-08-2011,Mizoram,180.0118621,16.12739204,18.05679923,Low
30-09-2011,Mizoram,274.9813105,16.63032003,17.26703326,Low
31-10-2011,Mizoram,3.398036169,12.79502239,11.45244238,High
30-11-2011,Mizoram,34.57440516,12.42535062,21.72915016,Low
31-12-2011,Mizoram,204.580576,1.905672859,20.18537308,Low
31-01-2012,Mizoram,53.76869086,11.55283568,12.90207227,Low
29-02-2012,Mizoram,124.8590039,14.80366604,12.5645049,High
31-03-2012,Mizoram,149.3277451,12.9669761,11.6087756,High
30-04-2012,Mizoram,80.4739487,16.97891911,13.85182578,High
31-05-2012,Mizoram,192.9829568,18.91990388,16.40197204,High
30-06-2012,Mizoram,206.1849024,19.89629244,17.94823439,High
31-07-2012,Mizoram,232.9511011,12.03826185,18.19677976,Low
31-08-2012,Mizoram,134.2944665,15.70143081,10.38285398,High
30-09-2012,Mizoram,92.20784667,10.90700445,11.35738849,Low
31-10-2012,Mizoram,169.9857009,17.24072014,17.21604612,High
30-11-2012,Mizoram,171.3644677,4.441942246,13.84259527,Low
31-12-2012,Mizoram,73.61952984,5.69992584,18.74936905,Low
31-01-2013,Mizoram,190.3631519,4.516068943,13.37568605,Low
28-02-2013,Mizoram,123.9799727,11.50912705,11.91934031,Low
31-03-2013,Mizoram,293.5049409,15.20040032,18.61885482,Low
30-04-2013,Mizoram,205.7492685,4.625604352,11.62297031,Low
31-05-2013,Mizoram,268.5352242,10.09882961,21.59887583,Low
30-06-2013,Mizoram,79.79607414,4.756363679,11.18182577,Low
31-07-2013,Mizoram,267.7633917,12.87910938,15.12256058,Low
31-08-2013,Mizoram,168.5768661,16.13970376,18.41305486,Low
30-09-2013,Mizoram,203.7366251,18.08122713,16.82474796,High
31-10-2013,Mizoram,246.6861562,16.95457574,18.3155893,Low
30-11-2013,Mizoram,172.9688273,11.47083229,14.59579111,Low
31-12-2013,Mizoram,285.5020796,12.77416358,17.41165765,Low
31-01-2014,Mizoram,187.5747885,11.57439464,10.39633367,High
28-02-2014,Mizoram,170.1261021,17.4258029,11.65348822,High
31-03-2014,Mizoram,93.50633192,0.498197249,13.84225693,Low
30-04-2014,Mizoram,222.3502006,10.37495283,19.6265195,Low
31-05-2014,Mizoram,228.0419608,1.336668703,10.16026676,Low
30-06-2014,Mizoram,222.3160264,5.4720744,18.53033425,Low
31-07-2014,Mizoram,184.1068311,5.315615325,18.22228154,Low
31-08-2014,Mizoram,59.02806911,0.510348588,10.67251315,Low
30-09-2014,Mizoram,277.8925801,15.60126086,12.68244352,High
31-10-2014,Mizoram,231.9735636,7.742183135,15.23760517,Low
30-11-2014,Mizoram,1.06273043,0.59782929,13.55162905,Low
31-12-2014,Mizoram,32.08798314,4.236929504,21.30499208,Low
31-01-2015,Mizoram,174.2809051,9.776787286,21.64045439,Low
28-02-2015,Mizoram,267.7608467,5.298275268,18.21494058,Low
31-03-2015,Mizoram,235.4010233,10.39803687,17.64059006,Low
30-04-2015,Mizoram,93.09616638,14.80799366,16.98318879,Low
31-05-2015,Mizoram,39.61951688,6.772876352,10.6393181,Low
30-06-2015,Mizoram,220.9754226,18.43344732,15.97896829,High
31-07-2015,Mizoram,98.15509114,4.403722208,23.66904033,Low
31-08-2015,Mizoram,173.6812647,17.41677574,12.45103686,High
30-09-2015,Mizoram,149.0713769,6.210166659,23.82414598,Low
31-10-2015,Mizoram,33.55497717,19.38237601,15.04275134,High
30-11-2015,Mizoram,156.833531,8.038574651,23.53834691,Low
31-12-2015,Mizoram,108.2344725,13.52662942,22.4427827,Low
31-01-2016,Mizoram,24.13972149,12.21682956,17.28334062,Low
29-02-2016,Mizoram,226.456912,17.17401223,10.9594486,High
31-03-2016,Mizoram,56.37936187,17.81969797,10.16280807,High
30-04-2016,Mizoram,104.020774,18.93942547,12.75136219,High
31-05-2016,Mizoram,194.8079709,16.75126625,22.20735617,Low
30-06-2016,Mizoram,139.1363681,18.60340983,20.98786288,Low
31-07-2016,Mizoram,131.7524944,7.0575454,23.93641643,Low
31-08-2016,Mizoram,236.5249666,12.21483301,24.59780587,Low
30-09-2016,Mizoram,195.4853041,5.752579126,14.24742373,Low
31-10-2016,Mizoram,37.84556754,7.143182473,15.42558018,Low
30-11-2016,Mizoram,56.26436517,13.33086678,19.0283351,Low
31-12-2016,Mizoram,18.70938685,16.12882158,16.40388885,Low
31-01-2017,Mizoram,158.4849667,1.75863538,13.30600059,Low
28-02-2017,Mizoram,297.5206208,0.886846611,13.62903976,Low
31-03-2017,Mizoram,138.9466224,4.176872226,20.97572879,Low
30-04-2017,Mizoram,298.4147039,7.620230135,16.43398211,Low
31-05-2017,Mizoram,278.0678876,14.39792276,19.44291647,Low
30-06-2017,Mizoram,14.01437807,1.307136389,22.63094023,Low
31-07-2017,Mizoram,75.34747864,11.98169979,17.43968016,Low
31-08-2017,Mizoram,221.194917,11.5135011,10.6733675,High
30-09-2017,Mizoram,135.9580715,1.259778907,16.65788709,Low
31-10-2017,Mizoram,297.2895302,14.39977113,19.85340964,Low
30-11-2017,Mizoram,238.157685,2.559859602,15.98608482,Low
31-12-2017,Mizoram,143.807975,8.526237887,17.96778815,Low
31-01-2018,Mizoram,178.8325903,1.682301678,19.37518144,Low
28-02-2018,Mizoram,72.87478465,14.36451103,17.14349218,Low
31-03-2018,Mizoram,111.3206412,13.2828758,11.20633509,High
30-04-2018,Mizoram,230.1392616,9.958018143,19.42966671,Low
31-05-2018,Mizoram,87.9579613,15.67821251,14.55848914,High
30-06-2018,Mizoram,5.02816915,16.8644442,15.10583056,High
31-07-2018,Mizoram,173.2680069,15.4562883,18.44573934,Low
31-08-2018,Mizoram,245.9700989,1.353806262,24.72271394,Low
30-09-2018,Mizoram,264.9578948,16.77184089,24.21199434,Low
31-10-2018,Mizoram,91.0372844,10.78184987,10.1335361,High
30-11-2018,Mizoram,6.017781376,2.756027153,10.2650163,Low
31-12-2018,Mizoram,296.4114066,15.75328828,24.84258528,Low
31-01-2019,Mizoram,159.1591161,18.6977067,17.97552231,High
28-02-2019,Mizoram,274.138015,12.14574188,18.00497018,Low
31-03-2019,Mizoram,212.0214946,19.44460898,17.23985929,High
30-04-2019,Mizoram,103.222162,1.076594183,16.38031836,Low
31-05-2019,Mizoram,260.4643255,4.561777899,19.59414134,Low
30-06-2019,Mizoram,187.7671465,15.20641647,22.43147772,Low
31-07-2019,Mizoram,240.6117971,7.146703691,22.39567978,Low
31-08-2019,Mizoram,94.52535479,3.102634353,16.95150259,Low
30-09-2019,Mizoram,141.0559881,9.347261103,17.73311274,Low
31-10-2019,Mizoram,137.7974758,8.194992684,12.87201697,Low
30-11-2019,Mizoram,91.86696736,6.503057335,14.68267788,Low
31-12-2019,Mizoram,235.2446653,3.250769503,13.3079138,Low
31-01-2020,Mizoram,273.205539,1.823514947,16.47508215,Low
29-02-2020,Mizoram,199.3944718,8.740274475,20.91199919,Low
31-03-2020,Mizoram,244.1145466,5.402547224,11.4763038,Low
30-04-2020,Mizoram,267.1998784,8.918392718,23.16005007,Low
31-05-2020,Mizoram,296.0401113,9.414690621,15.20968889,Low
30-06-2020,Mizoram,148.8289222,11.5484874,20.8284726,Low
31-07-2020,Mizoram,277.7062612,6.784641645,21.66958831,Low
31-08-2020,Mizoram,274.1089821,15.6983269,19.40696394,Low
30-09-2020,Mizoram,136.4188804,3.203270753,19.22045466,Low
31-10-2020,Mizoram,73.5071972,17.25687835,22.24753702,Low
30-11-2020,Mizoram,33.95692669,2.41228387,15.32703415,Low
31-12-2020,Mizoram,54.31324632,16.59143135,18.95928457,Low
31-01-2021,Mizoram,14.85816436,16.03873805,22.56498389,Low
28-02-2021,Mizoram,233.2512469,7.87466905,11.82869507,Low
31-03-2021,Mizoram,209.4775264,17.86941228,12.3733842,High
30-04-2021,Mizoram,150.0020344,13.57926148,21.34938599,Low
31-05-2021,Mizoram,74.32352897,14.87938812,11.76503231,High
30-06-2021,Mizoram,149.3946009,17.84226148,11.02999058,High
31-07-2021,Mizoram,98.57408576,19.81155297,10.61309385,High
31-08-2021,Mizoram,288.8020603,18.9976923,11.74937564,High
30-09-2021,Mizoram,200.5163196,9.55729156,18.64856886,Low
31-10-2021,Mizoram,284.3507165,17.79501433,23.80817918,Low
30-11-2021,Mizoram,296.1904903,16.92784301,24.35832404,Low
31-12-2021,Mizoram,165.6546581,2.313171728,13.29627211,Low
31-01-2022,Mizoram,3.676917187,2.252133977,19.97947847,Low
28-02-2022,Mizoram,97.08850112,5.246360635,13.02115891,Low
31-03-2022,Mizoram,16.55819917,9.63772862,22.79702816,Low
30-04-2022,Mizoram,286.6021377,15.54836127,13.05829254,High
31-05-2022,Mizoram,48.84650865,12.52704073,20.82259776,Low
30-06-2022,Mizoram,56.24756991,7.101995986,11.21824431,Low
31-07-2022,Mizoram,211.669381,12.25634716,16.46132151,Low
31-08-2022,Mizoram,283.5206762,3.488744038,19.34254025,Low
30-09-2022,Mizoram,171.3925222,13.3863888,11.85805911,High
31-10-2022,Mizoram,162.5389295,16.15373569,22.47135497,Low
30-11-2022,Mizoram,218.0117155,17.37898672,15.80612678,High
31-12-2022,Mizoram,15.33908674,3.88384401,24.61219643,Low
31-01-2023,Mizoram,251.283136,19.02736372,17.43777458,High
28-02-2023,Mizoram,70.71696829,9.624412862,12.59062147,Low
31-03-2023,Mizoram,278.6538893,4.838328444,18.93115405,Low
30-04-2023,Mizoram,223.4969191,4.147943178,11.46193734,Low
31-05-2023,Mizoram,284.6983081,1.564866369,18.51319341,Low
30-06-2023,Mizoram,291.2928233,11.60978302,13.73727668,Low
31-07-2023,Mizoram,254.7294289,8.550044115,16.0677003,Low
31-08-2023,Mizoram,35.01629745,1.059174999,22.74073642,Low
30-09-2023,Mizoram,297.5337295,15.81856605,23.29689124,Low
31-10-2023,Mizoram,257.3047981,17.33508108,11.07510432,High
30-11-2023,Mizoram,163.6126497,17.40668902,19.98627517,Low
31-12-2023,Mizoram,23.85318129,18.16003214,10.24346835,High
31-01-2000,Nagaland,280.7815748,1.728521855,18.07981141,Low
29-02-2000,Nagaland,217.2767445,7.295872444,19.8940291,Low
31-03-2000,Nagaland,51.78911148,3.834306476,24.35115982,Low
30-04-2000,Nagaland,127.6670713,4.411459228,10.27740051,Low
31-05-2000,Nagaland,191.8708765,18.14665713,20.3195402,Low
30-06-2000,Nagaland,78.65060306,6.152774856,15.76196304,Low
31-07-2000,Nagaland,253.7818393,13.61851147,21.03522457,Low
31-08-2000,Nagaland,239.3231583,6.508399424,23.14861681,Low
30-09-2000,Nagaland,62.42803923,16.98330367,22.1379482,Low
31-10-2000,Nagaland,222.5356986,14.58943416,18.49543508,Low
30-11-2000,Nagaland,48.35649508,10.16939984,18.97913927,Low
31-12-2000,Nagaland,287.4103925,12.78737678,10.90032096,High
31-01-2001,Nagaland,170.0185918,19.14413923,14.27940726,High
28-02-2001,Nagaland,275.0567332,0.928146553,10.99015214,Low
31-03-2001,Nagaland,27.39555504,4.445937032,22.58345888,Low
30-04-2001,Nagaland,15.95521205,2.118222364,11.35828583,Low
31-05-2001,Nagaland,184.0990848,4.867040042,22.92616391,Low
30-06-2001,Nagaland,295.4787675,13.6841755,10.97096425,High
31-07-2001,Nagaland,112.7612939,8.089991026,15.49446929,Low
31-08-2001,Nagaland,29.26794256,8.956059436,13.88750109,Low
30-09-2001,Nagaland,139.5985301,8.951724799,15.98668838,Low
31-10-2001,Nagaland,54.84073035,1.37389832,11.62265938,Low
30-11-2001,Nagaland,254.068402,17.95587286,13.20885647,High
31-12-2001,Nagaland,141.332591,6.953450554,20.53165937,Low
31-01-2002,Nagaland,49.41060503,9.53917653,12.23591916,Low
28-02-2002,Nagaland,236.7005976,2.031673106,14.76620915,Low
31-03-2002,Nagaland,190.7004786,12.08690975,15.94942925,Low
30-04-2002,Nagaland,130.694475,12.99990314,13.71955329,Low
31-05-2002,Nagaland,190.9140534,11.03689027,13.99957782,Low
30-06-2002,Nagaland,98.15317199,7.319252908,15.11871315,Low
31-07-2002,Nagaland,241.9969222,0.530986996,11.03526114,Low
31-08-2002,Nagaland,85.10618975,0.612032545,22.41232947,Low
30-09-2002,Nagaland,267.1262901,15.17596431,24.17505114,Low
31-10-2002,Nagaland,97.81871596,8.700769792,20.96776064,Low
30-11-2002,Nagaland,195.2379393,6.888201202,14.35477827,Low
31-12-2002,Nagaland,290.2973362,9.730016502,19.46489082,Low
31-01-2003,Nagaland,165.6572932,8.608041844,10.95251852,Low
28-02-2003,Nagaland,265.6223268,3.953925322,17.4895612,Low
31-03-2003,Nagaland,51.10072938,15.24812873,14.42755759,High
30-04-2003,Nagaland,239.2853676,16.43384798,17.50159685,Low
31-05-2003,Nagaland,220.9749398,14.59494674,17.11197132,Low
30-06-2003,Nagaland,195.4199892,3.687890735,17.00631241,Low
31-07-2003,Nagaland,128.9448447,2.677336438,12.33686576,Low
31-08-2003,Nagaland,197.7029702,17.88405728,13.35565155,High
30-09-2003,Nagaland,283.6723967,2.678360195,16.7634296,Low
31-10-2003,Nagaland,163.2442877,18.49105862,14.16978804,High
30-11-2003,Nagaland,29.98843933,9.679314299,18.6041892,Low
31-12-2003,Nagaland,85.47132176,16.60582496,21.23789824,Low
31-01-2004,Nagaland,186.2600286,3.628305599,20.88230397,Low
29-02-2004,Nagaland,179.665154,14.50967986,21.48318468,Low
31-03-2004,Nagaland,231.3918273,17.19825779,20.94652501,Low
30-04-2004,Nagaland,209.4563065,9.798017188,16.88517095,Low
31-05-2004,Nagaland,118.626053,13.08477055,18.23731673,Low
30-06-2004,Nagaland,141.6999473,14.43625315,15.65040994,Low
31-07-2004,Nagaland,184.4906247,4.93370377,19.83800998,Low
31-08-2004,Nagaland,6.96819911,13.33168016,23.02508327,Low
30-09-2004,Nagaland,108.6748768,10.14601928,24.42095476,Low
31-10-2004,Nagaland,11.97313771,5.726029725,14.93625012,Low
30-11-2004,Nagaland,2.395269902,18.55743475,24.42251512,Low
31-12-2004,Nagaland,150.1284113,1.734303317,11.39222994,Low
31-01-2005,Nagaland,203.5601335,17.01682347,24.01805408,Low
28-02-2005,Nagaland,60.42943858,5.757640185,20.84023952,Low
31-03-2005,Nagaland,76.30873777,7.992581906,15.55054496,Low
30-04-2005,Nagaland,191.0869462,17.58067516,24.66465207,Low
31-05-2005,Nagaland,123.4736061,14.77303959,23.77581969,Low
30-06-2005,Nagaland,192.3260643,14.49724924,13.09208092,High
31-07-2005,Nagaland,74.14838881,2.971605879,15.47603452,Low
31-08-2005,Nagaland,233.0953578,10.41674487,12.80239778,Low
30-09-2005,Nagaland,285.1632955,0.513243178,14.63501554,Low
31-10-2005,Nagaland,131.2217845,1.072045685,20.5950678,Low
30-11-2005,Nagaland,51.04098838,2.16549781,13.73744184,Low
31-12-2005,Nagaland,128.6710987,7.336645585,15.60656685,Low
31-01-2006,Nagaland,62.91566844,7.500553038,11.66710921,Low
28-02-2006,Nagaland,127.7580452,9.832328354,14.50973355,Low
31-03-2006,Nagaland,127.6825119,11.30429774,22.38851403,Low
30-04-2006,Nagaland,200.3184891,12.99835558,16.99570173,Low
31-05-2006,Nagaland,52.2866128,18.45107969,13.22485913,High
30-06-2006,Nagaland,232.1122561,6.279979665,21.78412062,Low
31-07-2006,Nagaland,46.34378272,6.55400733,20.02111907,Low
31-08-2006,Nagaland,177.2239022,2.58855348,11.02982968,Low
30-09-2006,Nagaland,182.0169881,8.769867004,21.22932546,Low
31-10-2006,Nagaland,211.0044304,15.91244839,11.80709587,High
30-11-2006,Nagaland,250.0184102,2.752218633,16.45782164,Low
31-12-2006,Nagaland,73.01184472,18.27884555,23.36339248,Low
31-01-2007,Nagaland,184.125171,9.675867958,13.31016598,Low
28-02-2007,Nagaland,106.4605185,7.188105716,18.49300728,Low
31-03-2007,Nagaland,185.9812315,9.828477418,12.26229845,Low
30-04-2007,Nagaland,128.3240495,13.49684969,13.15461899,High
31-05-2007,Nagaland,199.1578968,14.62110379,12.93791904,High
30-06-2007,Nagaland,62.0923447,10.78509116,24.0106554,Low
31-07-2007,Nagaland,256.505497,1.352829017,14.59931923,Low
31-08-2007,Nagaland,60.98946969,5.260992888,23.40459395,Low
30-09-2007,Nagaland,3.209130886,4.407556813,23.69232289,Low
31-10-2007,Nagaland,18.71693985,15.19593986,17.61943392,Low
30-11-2007,Nagaland,90.87985219,0.075332529,15.8104977,Low
